"year","rank","movie","tconst","distributor","theaters","gross","totalgross","releasedate","name","nconst","ordering","category","gender","ethnicity","isomerism","orientation","disability"
2018,16,"Ralph Breaks the Internet","tt5848272","Walt Disney Studios Motion Pictures",4017,177616854,201091711,"Nov 21","Phil Johnston","nm1601882",5,"director","man","white","cis","straight","nondisabled"
2018,16,"Ralph Breaks the Internet","tt5848272","Walt Disney Studios Motion Pictures",4017,177616854,201091711,"Nov 21","Rich Moore","nm0601781",6,"director","man","white","cis","straight","nondisabled"
2018,16,"Ralph Breaks the Internet","tt5848272","Walt Disney Studios Motion Pictures",4017,177616854,201091711,"Nov 21","Pamela Ribon","nm0962596",7,"writer","woman","white","cis","straight","nondisabled"
2018,16,"Ralph Breaks the Internet","tt5848272","Walt Disney Studios Motion Pictures",4017,177616854,201091711,"Nov 21","Jim Reardon","nm0714114",8,"writer","man","white","cis","straight","nondisabled"
2018,16,"Ralph Breaks the Internet","tt5848272","Walt Disney Studios Motion Pictures",4017,177616854,201091711,"Nov 21","Josie Trinidad","nm2888684",9,"writer","woman","asian","cis","straight","nondisabled"
2018,16,"Ralph Breaks the Internet","tt5848272","Walt Disney Studios Motion Pictures",4017,177616854,201091711,"Nov 21","Clark Spencer","nm1192875",10,"producer","man","white","cis","lgb","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Constance Wu","nm2090422",1,"actor","woman","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Henry Golding","nm6525901",2,"actor","man","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Michelle Yeoh","nm0000706",3,"actor","woman","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Gemma Chan","nm2110418",4,"actor","woman","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Jon M. Chu","nm0160840",5,"director","man","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Peter Chiarelli","nm1095804",6,"writer","man","white","cis","NA","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Adele Lim","nm1004604",7,"writer","woman","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Kevin Kwan","nm5858664",8,"writer","man","asian","cis","straight","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","Nina Jacobson","nm1749221",9,"producer","woman","white","cis","lgb","nondisabled"
2018,17,"Crazy Rich Asians","tt3104988","Warner Bros.",3865,174039071,174532921,"Aug 15","John Penotti","nm0006597",10,"producer","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Adam Sandler","nm0001191",1,"actor","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Andy Samberg","nm1676221",2,"actor","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Selena Gomez","nm1411125",3,"actor","woman","latinx","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Kevin James","nm0416673",4,"actor","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Genndy Tartakovsky","nm0850733",5,"director","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Michael McCullers","nm0567112",6,"writer","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Michelle Murdocca","nm0613740",7,"producer","woman","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Mark Mothersbaugh","nm0006205",8,"composer","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Tiësto","nm1451495",9,"composer","man","white","cis","straight","nondisabled"
2018,18,"Hotel Transylvania 3: Summer Vacation","tt5220122","Sony Pictures Releasing",4267,168786400,167510016,"Jul 13","Joyce Arrastia","nm0037167",10,"editor","woman","latinx","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Jamie Lee Curtis","nm0000130",1,"actor","woman","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Judy Greer","nm0339460",2,"actor","woman","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Andi Matichak","nm5506858",3,"actor","woman","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","James Jude Courtney","nm0183921",4,"actor","man","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","David Gordon Green","nm0337773",5,"director","man","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","John Carpenter","nm0000118",6,"writer","man","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Debra Hill","nm0384185",7,"writer","woman","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Jeff Fradley","nm2171769",8,"writer","man","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Danny McBride","nm1144419",9,"writer","man","white","cis","straight","nondisabled"
2018,19,"Halloween","tt1502407","Universal Pictures",3990,159336510,159342015,"Oct 19","Malek Akkad","nm0015443",10,"producer","man","middleeast","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","Eddie Redmayne","nm1519666",1,"actor","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","Katherine Waterston","nm2239702",2,"actor","woman","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","Dan Fogler","nm0283945",3,"actor","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","Johnny Depp","nm0000136",4,"actor","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","David Yates","nm0946734",5,"director","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","J.K. Rowling","nm0746830",6,"writer","woman","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","David Heyman","nm0382268",7,"producer","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","Steve Kloves","nm0460141",8,"producer","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","Lionel Wigram","nm0927880",9,"producer","man","white","cis","straight","nondisabled"
2018,20,"Fantastic Beasts: The Crimes of Grindelwald","tt4123430","Warner Bros.",4163,156781859,159555901,"Nov 16","James Newton Howard","nm0006133",10,"composer","man","white","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Jason Statham","nm0005458",1,"actor","man","white","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Bingbing Li","nm0508356",2,"actor","woman","asian","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Rainn Wilson","nm0933988",3,"actor","man","white","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Cliff Curtis","nm0193295",4,"actor","man","pacific","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Jon Turteltaub","nm0005509",5,"director","man","white","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Dean Georgaris","nm1212988",6,"writer","man","white","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Jon Hoeber","nm0388377",7,"writer","man","white","cis","NA","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Erich Hoeber","nm0388375",8,"writer","man","white","cis","NA","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Steve Alten","nm0022709",9,"writer","man","white","cis","straight","nondisabled"
2018,21,"The Meg","tt4779682","Warner Bros.",4118,145443742,145443742,"Aug 10","Belle Avery","nm0043007",10,"producer","woman","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Sandra Bullock","nm0000113",1,"actor","woman","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Cate Blanchett","nm0000949",2,"actor","woman","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Anne Hathaway","nm0004266",3,"actor","woman","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Mindy Kaling","nm1411676",4,"actor","woman","asian","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Gary Ross","nm0002657",5,"director","man","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Olivia Milch","nm6035700",6,"writer","woman","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","George Clayton Johnson","nm0425138",7,"writer","man","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Jack Golden Russell","nm0751207",8,"writer","man","white","cis","NA","NA"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Susan Ekins","nm0252382",9,"producer","woman","white","cis","straight","nondisabled"
2018,22,"Ocean's 8","tt5164214","Warner Bros.",4145,140218711,140218711,"Jun 8","Steven Soderbergh","nm0001752",10,"producer","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Tye Sheridan","nm4446467",1,"actor","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Olivia Cooke","nm4972453",2,"actor","woman","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Ben Mendelsohn","nm0578853",3,"actor","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Lena Waithe","nm2913119",4,"actor","woman","black","cis","lgb","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Steven Spielberg","nm0000229",5,"director","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Zak Penn","nm0672015",6,"writer","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Ernest Cline","nm2094392",7,"writer","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Donald De Line","nm0209773",8,"producer","man","white","cis","NA","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Dan Farah","nm2252124",9,"producer","man","white","cis","straight","nondisabled"
2018,23,"Ready Player One","tt1677720","Warner Bros.",4234,137690172,137690172,"Mar 29","Kristie Macosko Krieger","nm1069736",10,"producer","woman","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Hugh Jackman","nm0413168",1,"actor","man","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Michelle Williams","nm0931329",2,"actor","woman","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Zac Efron","nm1374980",3,"actor","man","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Zendaya","nm3918035",4,"actor","woman","black","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Michael Gracey","nm1243905",5,"director","man","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Jenny Bicks","nm0081081",6,"writer","woman","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Bill Condon","nm0174374",7,"writer","man","white","cis","lgb","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Peter Chernin","nm1858656",8,"producer","man","white","cis","straight","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Laurence Mark","nm0548257",9,"producer","man","white","cis","NA","nondisabled"
2018,24,"The Greatest Showman","tt1485796","Twentieth Century Fox",3342,125303456,174340174,"Dec 20","Jenno Topping","nm0867768",10,"producer","woman","white","cis","straight","nondisabled"
2018,25,"Mamma Mia! Here We Go Again","tt6911608","Universal Pictures",3514,120634935,120634935,"Jul 20","Lily James","nm4141252",1,"actor","woman","white","cis","straight","nondisabled"
2018,25,"Mamma Mia! Here We Go Again","tt6911608","Universal Pictures",3514,120634935,120634935,"Jul 20","Amanda Seyfried","nm1086543",2,"actor","woman","white","cis","straight","nondisabled"
2018,25,"Mamma Mia! Here We Go Again","tt6911608","Universal Pictures",3514,120634935,120634935,"Jul 20","Meryl Streep","nm0000658",3,"actor","woman","white","cis","straight","nondisabled"
2018,25,"Mamma Mia! Here We Go Again","tt6911608","Universal Pictures",3514,120634935,120634935,"Jul 20","Cher","nm0000333",4,"actor","woman","white","cis","straight","nondisabled"
2018,25,"Mamma Mia! Here We Go Again","tt6911608","Universal Pictures",3514,120634935,120634935,"Jul 20","Ol Parker","nm0662530",5,"director","man","white","cis","straight","nondisabled"
